candidate_id	seqname	strand	arms	intron_count	strict_supported_introns	strict_intron_fraction	all_introns_strict	stringtie_exact_intron_chain	stringtie_exact_intron_chain_any_strand	stringtie_exact_full_chain	stringtie_exact_full_chain_any_strand
cand_0000750	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	17	17	1.000000	1	1	1	0	0
cand_0000751	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D	15	12	0.800000	0	0	0	0	0
cand_0000752	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE	42	40	0.952381	0	1	1	0	0
cand_0000753	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE	10	9	0.900000	0	0	0	0	0
cand_0000754	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	14	11	0.785714	0	0	0	0	0
cand_0000755	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	5	0	0.000000	0	0	0	0	0
cand_0000756	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	1	0	0.000000	0	1	1	0	0
cand_0000757	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE	11	10	0.909091	0	0	0	0	0
cand_0000758	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	6	6	1.000000	1	1	1	0	0
cand_0000759	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	9	0	0.000000	0	0	0	0	0
cand_0000760	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	5	0	0.000000	0	0	0	0	0
cand_0000761	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	14	0	0.000000	0	0	0	0	0
cand_0000762	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	4	4	1.000000	1	0	0	0	0
cand_0000763	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	16	16	1.000000	1	1	1	0	0
cand_0000764	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	10	7	0.700000	0	0	0	0	0
cand_0000765	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	9	0	0.000000	0	0	0	0	0
cand_0000766	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	13	0	0.000000	0	0	0	0	0
cand_0000767	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	8	4	0.500000	0	0	0	0	0
cand_0000768	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D	11	10	0.909091	0	0	0	0	0
cand_0000769	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0000770	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE	6	0	0.000000	0	0	0	0	0
cand_0000771	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	4	4	1.000000	1	1	1	0	0
cand_0000772	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D	18	16	0.888889	0	0	0	0	0
cand_0000773	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	9	9	1.000000	1	1	1	0	0
cand_0000774	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	50	50	1.000000	1	1	1	0	0
cand_0000775	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE	14	14	1.000000	1	1	1	0	0
cand_0000776	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	5	5	1.000000	1	1	1	0	0
cand_0000777	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000778	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	9	9	1.000000	1	1	1	0	0
cand_0000779	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	5	5	1.000000	1	1	1	0	0
cand_0000780	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	2	0	0.000000	0	0	0	0	0
cand_0000781	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	16	16	1.000000	1	0	0	0	0
cand_0000782	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	2	0	0.000000	0	0	0	0	0
cand_0000783	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	9	0	0.000000	0	0	0	0	0
cand_0000784	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0000785	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	11	11	1.000000	1	0	0	0	0
cand_0000786	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D	6	0	0.000000	0	0	0	0	0
cand_0000787	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	10	9	0.900000	0	0	0	0	0
cand_0000788	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE	11	11	1.000000	1	1	1	0	0
cand_0000789	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	4	0	0.000000	0	0	0	0	0
cand_0000790	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	12	12	1.000000	1	1	1	0	0
cand_0000791	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0000792	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE,U_soft	9	9	1.000000	1	1	1	0	0
cand_0000793	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	D,R_TE	2	0	0.000000	0	0	0	0	0
cand_0000794	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	U_soft	4	4	1.000000	1	1	1	0	0
cand_0000795	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	U_soft	7	0	0.000000	0	0	0	0	0
cand_0000796	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	U_soft	8	0	0.000000	0	0	0	0	0
cand_0000797	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	U_soft	3	3	1.000000	1	1	1	0	0
cand_0000798	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	U_soft	11	9	0.818182	0	0	0	0	0
cand_0000799	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	R_TE,U_soft	14	13	0.928571	0	0	0	0	0
cand_0000800	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	U_soft	40	36	0.900000	0	0	0	0	0
cand_0000801	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	U_soft	11	8	0.727273	0	0	0	0	0
cand_0000802	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	U_soft	11	10	0.909091	0	0	0	0	0
cand_0000803	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	U_soft	11	10	0.909091	0	0	0	0	0
cand_0000804	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	U_soft	6	0	0.000000	0	0	0	0	0
cand_0000805	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	U_soft	13	13	1.000000	1	1	1	0	0
cand_0000806	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	U_soft	4	4	1.000000	1	1	1	0	0
cand_0000807	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	U_soft	13	13	1.000000	1	0	0	0	0
cand_0000808	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	U_soft	5	0	0.000000	0	0	0	0	0
cand_0000809	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	U_soft	10	9	0.900000	0	0	0	0	0
cand_0000810	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	U_soft	2	0	0.000000	0	0	0	0	0
cand_0000811	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	-	R_TE	12	12	1.000000	1	0	0	0	0
cand_0000812	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	R_TE	11	10	0.909091	0	0	0	0	0
cand_0000813	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	R_TE	18	16	0.888889	0	0	0	0	0
cand_0000814	NC_041738.1|base_mask_core=1|core=39837354-44837354|halo=39737354-44937354	+	R_TE	4	0	0.000000	0	0	0	0	0
cand_0000815	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE	17	0	0.000000	0	0	0	0	0
cand_0000816	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,U_soft	6	6	1.000000	1	1	1	0	0
cand_0000817	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	9	9	1.000000	1	0	0	0	0
cand_0000818	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000819	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	9	7	0.777778	0	0	0	0	0
cand_0000820	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	6	6	1.000000	1	0	0	0	0
cand_0000821	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE	14	11	0.785714	0	0	0	0	0
cand_0000822	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	6	6	1.000000	1	0	0	0	0
cand_0000823	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	9	0	0.000000	0	0	0	0	0
cand_0000824	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	12	11	0.916667	0	1	1	0	0
cand_0000825	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	10	10	1.000000	1	0	0	0	0
cand_0000826	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	3	3	1.000000	1	0	0	0	0
cand_0000827	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	11	10	0.909091	0	0	0	0	0
cand_0000828	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	2	0	0.000000	0	0	0	0	0
cand_0000829	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	1	1	1.000000	1	1	1	0	0
cand_0000830	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	1	0	0.000000	0	1	1	0	0
cand_0000831	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	1	1	1.000000	1	1	1	0	0
cand_0000832	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000833	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000834	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	1	1	1.000000	1	1	1	0	0
cand_0000835	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	1	1	1.000000	1	1	1	0	0
cand_0000836	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000837	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000838	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	8	7	0.875000	0	0	0	0	0
cand_0000839	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE	2	0	0.000000	0	0	0	0	0
cand_0000840	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	9	9	1.000000	1	0	0	0	0
cand_0000841	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	4	4	1.000000	1	1	1	0	0
cand_0000842	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	19	19	1.000000	1	1	1	0	0
cand_0000843	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0000844	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	19	0	0.000000	0	0	0	0	0
cand_0000845	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D	7	3	0.428571	0	0	0	0	0
cand_0000846	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE	23	19	0.826087	0	0	0	0	0
cand_0000847	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	7	7	1.000000	1	1	1	0	0
cand_0000848	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	5	0	0.000000	0	0	0	0	0
cand_0000849	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0000850	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE	7	7	1.000000	1	1	1	0	0
cand_0000851	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,U_soft	75	0	0.000000	0	0	0	0	0
cand_0000852	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	60	0	0.000000	0	0	0	0	0
cand_0000853	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D	150	0	0.000000	0	0	0	0	0
cand_0000854	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	43	0	0.000000	0	0	0	0	0
cand_0000855	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	25	0	0.000000	0	0	0	0	0
cand_0000856	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE	16	16	1.000000	1	0	0	0	0
cand_0000857	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	9	0	0.000000	0	0	0	0	0
cand_0000858	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE	18	18	1.000000	1	0	0	0	0
cand_0000859	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	3	0	0.000000	0	0	0	0	0
cand_0000860	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE	27	27	1.000000	1	1	1	0	0
cand_0000861	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	12	0	0.000000	0	0	0	0	0
cand_0000862	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0000863	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D	20	16	0.800000	0	0	0	0	0
cand_0000864	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	D,R_TE,U_soft	4	0	0.000000	0	0	0	0	0
cand_0000865	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	U_soft	17	0	0.000000	0	0	0	0	0
cand_0000866	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	U_soft	15	10	0.666667	0	0	0	0	0
cand_0000867	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	U_soft	2	0	0.000000	0	0	0	0	0
cand_0000868	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	U_soft	3	0	0.000000	0	0	0	0	0
cand_0000869	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	U_soft	2	2	1.000000	1	0	0	0	0
cand_0000870	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	U_soft	22	20	0.909091	0	0	0	0	0
cand_0000871	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	U_soft	7	6	0.857143	0	0	0	0	0
cand_0000872	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	R_TE,U_soft	150	0	0.000000	0	0	0	0	0
cand_0000873	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	U_soft	16	15	0.937500	0	0	0	0	0
cand_0000874	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	U_soft	29	27	0.931034	0	0	0	0	0
cand_0000875	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	U_soft	20	16	0.800000	0	0	0	0	0
cand_0000876	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	R_TE	7	5	0.714286	0	0	0	0	0
cand_0000877	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	R_TE	5	3	0.600000	0	0	0	0	0
cand_0000878	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	-	R_TE	74	0	0.000000	0	0	0	0	0
cand_0000879	NC_041736.1|base_mask_core=0|core=18120407-23120407|halo=18020407-23220407	+	R_TE	16	16	1.000000	1	0	0	0	0
cand_0000880	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE	1	0	0.000000	0	0	0	0	0
cand_0000881	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D	28	0	0.000000	0	0	0	0	0
cand_0000882	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	14	13	0.928571	0	0	0	0	0
cand_0000883	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000884	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,U_soft	18	15	0.833333	0	0	0	0	0
cand_0000885	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	17	17	1.000000	1	1	1	0	0
cand_0000886	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	6	6	1.000000	1	1	1	0	0
cand_0000887	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	5	0	0.000000	0	0	0	0	0
cand_0000888	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	7	7	1.000000	1	1	1	0	0
cand_0000889	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE	58	0	0.000000	0	0	0	0	0
cand_0000890	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0000891	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE	8	7	0.875000	0	0	0	0	0
cand_0000892	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE	7	7	1.000000	1	1	1	0	0
cand_0000893	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0000894	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	13	13	1.000000	1	1	1	0	0
cand_0000895	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	3	3	1.000000	1	0	0	0	0
cand_0000896	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	13	13	1.000000	1	1	1	0	0
cand_0000897	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0000898	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	13	13	1.000000	1	1	1	0	0
cand_0000899	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000900	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	5	5	1.000000	1	0	0	0	0
cand_0000901	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	46	45	0.978261	0	0	0	0	0
cand_0000902	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	5	3	0.600000	0	0	0	0	0
cand_0000903	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	17	15	0.882353	0	0	0	0	0
cand_0000904	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	9	9	1.000000	1	1	1	0	0
cand_0000905	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0000906	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	14	14	1.000000	1	1	1	0	0
cand_0000907	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE	8	8	1.000000	1	0	0	0	0
cand_0000908	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	17	17	1.000000	1	1	1	0	0
cand_0000909	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	7	0	0.000000	0	0	0	0	0
cand_0000910	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE	4	3	0.750000	0	0	0	0	0
cand_0000911	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE	9	0	0.000000	0	0	0	0	0
cand_0000912	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0000913	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	6	6	1.000000	1	0	0	0	0
cand_0000914	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	43	43	1.000000	1	1	1	0	0
cand_0000915	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE	6	4	0.666667	0	0	0	0	0
cand_0000916	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE	14	14	1.000000	1	0	0	0	0
cand_0000917	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	2	0	0.000000	0	0	0	0	0
cand_0000918	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	8	8	1.000000	1	1	1	0	0
cand_0000919	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	4	4	1.000000	1	0	0	0	0
cand_0000920	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	8	6	0.750000	0	0	0	0	0
cand_0000921	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	7	7	1.000000	1	1	1	0	0
cand_0000922	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000923	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	13	2	0.153846	0	0	0	0	0
cand_0000924	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	17	16	0.941176	0	0	0	0	0
cand_0000925	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	6	5	0.833333	0	0	0	0	0
cand_0000926	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	11	0	0.000000	0	0	0	0	0
cand_0000927	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0000928	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	4	0	0.000000	0	0	0	0	0
cand_0000929	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	5	5	1.000000	1	1	1	0	0
cand_0000930	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0000931	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D	4	0	0.000000	0	0	0	0	0
cand_0000932	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	3	0	0.000000	0	0	0	0	0
cand_0000933	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	47	0	0.000000	0	0	0	0	0
