idx	contrast_role	source	species	chrom	start	end	label_name	model	score_name	chunk_start	chunk_end	original_score	occluded_score	delta_score	sf5_best_main4
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	sf5	sf5_best_main4_frac	128	192	0.0	0.0	0.0	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	binary	binary_te_mean	192	256	0.0034430515952408314	0.0016961086075752974	0.001746942987665534	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	sf5	sf5_best_main4_frac	192	256	0.0	0.0	0.0	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	binary	binary_te_mean	256	320	0.0034430515952408314	0.003128302050754428	0.00031474954448640347	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	sf5	sf5_best_main4_frac	256	320	0.0	0.0	0.0	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	binary	binary_te_mean	320	384	0.0034430515952408314	0.0026051593013107777	0.0008378922939300537	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	sf5	sf5_best_main4_frac	320	384	0.0	0.0	0.0	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	binary	binary_te_mean	384	448	0.0034430515952408314	0.003104627365246415	0.00033842422999441624	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	sf5	sf5_best_main4_frac	384	448	0.0	0.0	0.0	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	binary	binary_te_mean	448	512	0.0034430515952408314	0.00961760338395834	-0.006174551788717508	SINE
985	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	20213197	20213709	DNA	sf5	sf5_best_main4_frac	448	512	0.0	0.0	0.0	SINE
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	binary	binary_te_mean	original	original	0.743218183517456	0.743218183517456	0.0	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	sf5	sf5_best_main4_frac	original	original	0.931640625	0.931640625	0.0	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	binary	binary_te_mean	0	64	0.743218183517456	0.4968876540660858	0.24633052945137024	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	sf5	sf5_best_main4_frac	0	64	0.931640625	0.720703125	0.2109375	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	binary	binary_te_mean	64	128	0.743218183517456	0.4200606346130371	0.32315754890441895	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	sf5	sf5_best_main4_frac	64	128	0.931640625	0.7421875	0.189453125	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	binary	binary_te_mean	128	192	0.743218183517456	0.6216888427734375	0.12152934074401855	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	sf5	sf5_best_main4_frac	128	192	0.931640625	0.76953125	0.162109375	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	binary	binary_te_mean	192	256	0.743218183517456	0.659048318862915	0.08416986465454102	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	sf5	sf5_best_main4_frac	192	256	0.931640625	0.72265625	0.208984375	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	binary	binary_te_mean	256	320	0.743218183517456	0.7018252611160278	0.04139292240142822	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	sf5	sf5_best_main4_frac	256	320	0.931640625	0.662109375	0.26953125	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	binary	binary_te_mean	320	384	0.743218183517456	0.7008016109466553	0.04241657257080078	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	sf5	sf5_best_main4_frac	320	384	0.931640625	0.599609375	0.33203125	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	binary	binary_te_mean	384	448	0.743218183517456	0.6819525361061096	0.061265647411346436	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	sf5	sf5_best_main4_frac	384	448	0.931640625	0.7265625	0.205078125	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	binary	binary_te_mean	448	512	0.743218183517456	0.7381707429885864	0.005047440528869629	DNA
321	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr19	20287690	20288202	Unknown	sf5	sf5_best_main4_frac	448	512	0.931640625	0.505859375	0.42578125	DNA
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	binary	binary_te_mean	original	original	0.007949359714984894	0.007949359714984894	0.0	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	sf5	sf5_best_main4_frac	original	original	0.0	0.0	0.0	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	binary	binary_te_mean	0	64	0.007949359714984894	0.003355948254466057	0.004593411460518837	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	sf5	sf5_best_main4_frac	0	64	0.0	0.0	0.0	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	binary	binary_te_mean	64	128	0.007949359714984894	0.0065790805965662	0.0013702791184186935	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	sf5	sf5_best_main4_frac	64	128	0.0	0.0	0.0	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	binary	binary_te_mean	128	192	0.007949359714984894	0.01607314497232437	-0.008123785257339478	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	sf5	sf5_best_main4_frac	128	192	0.0	0.0	0.0	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	binary	binary_te_mean	192	256	0.007949359714984894	0.012699443846940994	-0.0047500841319561005	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	sf5	sf5_best_main4_frac	192	256	0.0	0.0	0.0	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	binary	binary_te_mean	256	320	0.007949359714984894	0.005645767319947481	0.0023035923950374126	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	sf5	sf5_best_main4_frac	256	320	0.0	0.0	0.0	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	binary	binary_te_mean	320	384	0.007949359714984894	0.0073191579431295395	0.0006302017718553543	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	sf5	sf5_best_main4_frac	320	384	0.0	0.0	0.0	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	binary	binary_te_mean	384	448	0.007949359714984894	0.02252407744526863	-0.014574717730283737	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	sf5	sf5_best_main4_frac	384	448	0.0	0.0	0.0	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	binary	binary_te_mean	448	512	0.007949359714984894	0.017897887155413628	-0.009948527440428734	SINE
372	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	38447813	38448325	DNA	sf5	sf5_best_main4_frac	448	512	0.0	0.0	0.0	SINE
