package_id	feature_id	seqid	start1	end1	start0	end0	strand	length	flybase_name	header_md5	release	species
S0-03231	FBti0059787	3R	7060415	7060445	7060414	7060445	-	31	INE-1{}1726	aedebcd51121eed5f4cc5be1995e731f	r6.68	Dmel
S0-03231	FBti0059801	3R	7060665	7060731	7060664	7060731	-	67	G5A{}1740	f6056550c54fa7bc1841ec50ef08afb3	r6.68	Dmel
S0-03398	FBti0063749	3R	19106876	19106905	19106875	19106905	+	30	1360{}5688	50cb4825c706fc5dc8c5c11c8269feab	r6.68	Dmel
S0-03398	FBti0063714	3R	19114044	19114157	19114043	19114157	+	114	INE-1{}5653	a634c733dc1b6976497ab8001cad9a07	r6.68	Dmel
S0-04201	FBti0060537	X	5256545	5256605	5256544	5256605	-	61	INE-1{}2476	e8bf14bec0547f328f1b39d889c05533	r6.68	Dmel
S0-00060	FBti0063078	2L	5120301	5120402	5120300	5120402	+	102	INE-1{}5017	95ee70891077111da16968c4b7fe8fc3	r6.68	Dmel
S0-00437	FBti0062234	2L	21336255	21336284	21336254	21336284	-	30	G5A{}4173	13d201592f5d62681367c02dbfd96b02	r6.68	Dmel
S0-00437	FBti0062235	2L	21336291	21337335	21336290	21337335	+	1045	G5A{}4174	5a656cf57b4d1d6f87759388e460732b	r6.68	Dmel
S0-00437	FBti0062152	2L	21337345	21337490	21337344	21337490	-	146	INE-1{}4091	b90c9ae88df7420415867fcdc72c4a72	r6.68	Dmel
S0-00437	FBti0062153	2L	21337824	21337902	21337823	21337902	-	79	INE-1{}4092	eef930dfa1618e6ffa70041e78da41cb	r6.68	Dmel
S0-00437	FBti0019223	2L	21337903	21338309	21337902	21338309	-	407	BS{}487	6454613d870741a60a966295d5c26878	r6.68	Dmel
S0-00437	FBti0062154	2L	21338666	21338795	21338665	21338795	-	130	INE-1{}4093	b23f85472e117714d8dbead4f2c9dbb4	r6.68	Dmel
S0-00437	FBti0062155	2L	21343000	21343397	21342999	21343397	+	398	INE-1{}4094	5d581c5a0e7d9af9e619cfbd8c8785d2	r6.68	Dmel
S0-00437	FBti0062250	2L	21343477	21343574	21343476	21343574	-	98	HB{}4189	9fdf201805bf4b622ac57829f31cf9ce	r6.68	Dmel
S0-00437	FBti0062156	2L	21343576	21343713	21343575	21343713	+	138	INE-1{}4095	f03ccaa025de8461a5827854fdbff743	r6.68	Dmel
S0-00437	FBti0060297	2L	21346079	21346291	21346078	21346291	+	213	INE-1{}2236	bf84820d962425e6217203542b45713f	r6.68	Dmel
S0-00437	FBti0062175	2L	21346329	21347214	21346328	21347214	+	886	INE-1{}4114	ba5451181f4a4fdc336e820860417b78	r6.68	Dmel
S0-00437	FBti0019224	2L	21347605	21355019	21347604	21355019	+	7415	blood{}488	9278eddb69c070532640a7c19874096a	r6.68	Dmel
S0-01274	FBti0060971	2R	5172575	5173015	5172574	5173015	-	441	gypsy8{}2910	b62aabcf4846b060195d143532ed3c81	r6.68	Dmel
S0-01274	FBti0061096	2R	5173600	5174015	5173599	5174015	+	416	gypsy12{}3035	ea8216967fd8115257c6e383757c159a	r6.68	Dmel
S0-01274	FBti0061100	2R	5174033	5174811	5174032	5174811	-	779	R1A1{}3039	49a8e52a33246632577e80ba76f2bb16	r6.68	Dmel
S0-01274	FBti0018929	2R	5174893	5175763	5174892	5175763	+	871	Rt1b{}627	526599c7c6d0de19e2d83159dfd2f93c	r6.68	Dmel
S0-01274	FBti0061094	2R	5176058	5177460	5176057	5177460	+	1403	Max{}3033	c023f216aa9689e850b7757c88c3e36c	r6.68	Dmel
S0-01274	FBti0060942	2R	5177711	5177806	5177710	5177806	+	96	INE-1{}2881	b787e2c786e0307f6577e459e9bf9d38	r6.68	Dmel
S0-01274	FBti0060970	2R	5179049	5179383	5179048	5179383	-	335	Cr1a{}2909	8e7b47776539855662d37c5cb3624588	r6.68	Dmel
S0-01274	FBti0060663	2R	5180196	5180234	5180195	5180234	+	39	FB{}2602	d23eca2315a03ca52304dc6ac589bdfc	r6.68	Dmel
S0-01274	FBti0060943	2R	5181952	5181983	5181951	5181983	+	32	INE-1{}2882	7e8b0c895f52352c5ac3069fd5248edb	r6.68	Dmel
S0-01274	FBti0018998	2R	5182038	5182816	5182037	5182816	-	779	mariner2{}628	4c2d5d5a474d124b88c2e7d2ade0b306	r6.68	Dmel
S0-01274	FBti0060509	2R	5182818	5182953	5182817	5182953	+	136	INE-1{}2448	74b750dc966eea723a5cd9bc9248180e	r6.68	Dmel
S0-01274	FBti0060510	2R	5184992	5185456	5184991	5185456	-	465	INE-1{}2449	db8c8a0aa714969cf61d70d442572b73	r6.68	Dmel
S0-01274	FBti0060511	2R	5188439	5188530	5188438	5188530	-	92	INE-1{}2450	a3b5b6a3162a283a1da80139525ed6e7	r6.68	Dmel
S0-01274	FBti0061126	2R	5189046	5189386	5189045	5189386	-	341	gypsy8{}3065	64c947857ab76b7d9540e83da2de0638	r6.68	Dmel
S0-01274	FBti0060512	2R	5190175	5190595	5190174	5190595	-	421	INE-1{}2451	55852f51edcf880ee305748e557def20	r6.68	Dmel
S0-01274	FBti0060513	2R	5190725	5191081	5190724	5191081	-	357	INE-1{}2452	20d890396fe483f0907ab6fbc187f5ab	r6.68	Dmel
S0-01274	FBti0060589	2R	5191149	5191358	5191148	5191358	+	210	G2{}2528	6e9734576bf7c52dee440873ab2d7337	r6.68	Dmel
S0-01274	FBti0060634	2R	5191387	5192239	5191386	5192239	+	853	G{}2573	b6dad150ad7a2d42e54ec339627715b7	r6.68	Dmel
S0-01642	FBti0059790	2R	6169881	6169911	6169880	6169911	-	31	1360{}1729	23f432548f931abf902b0e0856e842e2	r6.68	Dmel
S0-01642	FBti0064302	2R	6172381	6172522	6172380	6172522	-	142	INE-1{}6241	6369dabea31d83830e97eb890bf3976c	r6.68	Dmel
S0-01642	FBti0064304	2R	6177284	6177412	6177283	6177412	+	129	INE-1{}6243	8abf2173da624289dd63c6dc5ab2dbd9	r6.68	Dmel
S0-01749	FBti0061163	2R	7779465	7779880	7779464	7779880	-	416	HMS-Beagle{}3102	9e2b383d43a0253ad0a30f76ddb7d223	r6.68	Dmel
S0-01749	FBti0061138	2R	7785306	7785456	7785305	7785456	+	151	INE-1{}3077	0e3e2251ea9a02cada344d82c2a0b2e8	r6.68	Dmel
S0-02220	FBti0020130	3L	17034996	17035119	17034995	17035119	+	124	G2{}1019	ea50bb51ededeb9aa0bedc93fdd114c3	r6.68	Dmel
S0-02345	FBti0064025	3L	21408126	21408224	21408125	21408224	-	99	INE-1{}5964	7974a744847836c70eb3715f0fb48830	r6.68	Dmel
S0-02551	FBti0062067	3L	23123727	23124622	23123726	23124622	+	896	H{}4006	a8db6dedc5b4dbed58eed6e4c8f30311	r6.68	Dmel
S0-02551	FBti0062501	3L	23124166	23124508	23124165	23124508	-	343	gypsy8{}4440	a6cb190e15ee1ebcc22337cb1b9ca6b9	r6.68	Dmel
S0-02551	FBti0020238	3L	23124965	23125508	23124964	23125508	-	544	HB{}1127	d1c56c6d8e622e40ae18da5c0665a585	r6.68	Dmel
S0-02551	FBti0061425	3L	23128412	23128804	23128411	23128804	-	393	INE-1{}3364	9adbd818babd6ef53d5b7131d79423c4	r6.68	Dmel
S0-02551	FBti0062005	3L	23128851	23129583	23128850	23129583	+	733	HB{}3944	7ec9546d5e741083720f6fa2dd08322a	r6.68	Dmel
S0-02551	FBti0061427	3L	23129587	23129727	23129586	23129727	+	141	INE-1{}3366	8a6eb6b2e8c0deed50f0f040104f2be7	r6.68	Dmel
S0-02551	FBti0061960	3L	23130102	23130365	23130101	23130365	+	264	1360{}3899	0dafb528bde3375ebbfb24aa22934f02	r6.68	Dmel
S0-02551	FBti0061429	3L	23130371	23130403	23130370	23130403	+	33	INE-1{}3368	0665912ff862c875ff8591b73babd101	r6.68	Dmel
S0-02551	FBti0062008	3L	23132381	23133490	23132380	23133490	+	1110	mariner2{}3947	effff352d958b9980107429be9d2e5e5	r6.68	Dmel
S0-02551	FBti0020239	3L	23134075	23134482	23134074	23134482	-	408	gtwin{}1128	5534bd0911872c4ef4f4598e8a153816	r6.68	Dmel
S0-02551	FBti0062447	3L	23134719	23134846	23134718	23134846	+	128	diver2{}4386	5fd3dee4467f43a448b296e0871439d6	r6.68	Dmel
S0-02551	FBti0020240	3L	23135341	23136466	23135340	23136466	+	1126	1360{}1129	7e7c52c218523a38b865f2f3eda627ef	r6.68	Dmel
S0-02551	FBti0061755	3L	23136472	23136504	23136471	23136504	+	33	INE-1{}3694	0665912ff862c875ff8591b73babd101	r6.68	Dmel
S0-02551	FBti0020241	3L	23138482	23139591	23138481	23139591	+	1110	mariner2{}1130	effff352d958b9980107429be9d2e5e5	r6.68	Dmel
S0-02551	FBti0020242	3L	23140176	23140583	23140175	23140583	-	408	gtwin{}1131	5534bd0911872c4ef4f4598e8a153816	r6.68	Dmel
S0-02551	FBti0062450	3L	23140820	23140947	23140819	23140947	+	128	diver2{}4389	5fd3dee4467f43a448b296e0871439d6	r6.68	Dmel
S0-02551	FBti0020243	3L	23141442	23142547	23141441	23142547	+	1106	1360{}1132	39a86ea185465cda912341d4efcbac70	r6.68	Dmel
S0-02551	FBti0062010	3L	23142884	23143311	23142883	23143311	+	428	invader1{}3949	8905e0b3eef2f3ba4a8f23038bf17cdd	r6.68	Dmel
S0-02551	FBti0062011	3L	23144415	23144487	23144414	23144487	-	73	Max{}3950	ec4560ca2d9d3a01266acc392d0499b0	r6.68	Dmel
S0-02614	FBti0063239	3L	23258297	23260404	23258296	23260404	-	2108	G5{}5178	67c4d510fb0c906578bbbe6b37d92267	r6.68	Dmel
S0-02614	FBti0062186	3L	23260747	23261112	23260746	23261112	-	366	INE-1{}4125	4f937b07f804bc707bcd279a740ab85e	r6.68	Dmel
S0-02614	FBti0062185	3L	23261384	23261823	23261383	23261823	-	440	INE-1{}4124	ffc267bc5d8ccff3a815e11e36b0ec75	r6.68	Dmel
S0-02614	FBti0062577	3L	23263364	23263438	23263363	23263438	-	75	INE-1{}4516	d7ebce31f96f428631c71437d10a8c31	r6.68	Dmel
S0-02614	FBti0062580	3L	23265080	23265203	23265079	23265203	-	124	INE-1{}4519	d41e9e26559d94ac5eb1e57efe5ef536	r6.68	Dmel
S0-02614	FBti0062681	3L	23265933	23267837	23265932	23267837	-	1905	297{}4620	fcced8df792644293e2a7ae1b50b5627	r6.68	Dmel
S0-02614	FBti0020281	3L	23267007	23267531	23267006	23267531	+	525	Cr1a{}1170	ec31fe5b7f6d3eb0598a1f0ab62ba724	r6.68	Dmel
S0-02614	FBti0062683	3L	23268579	23268895	23268578	23268895	-	317	297{}4622	6bed42a9199f61858e727c1026099226	r6.68	Dmel
S0-02614	FBti0062583	3L	23269225	23269363	23269224	23269363	-	139	INE-1{}4522	8691470d17a6a5bd7af2476351363429	r6.68	Dmel
S0-02614	FBti0020280	3L	23271761	23276816	23271760	23276816	+	5056	invader2{}1169	4d4c7d211d259448688a34c133a385bc	r6.68	Dmel
S0-02614	FBti0062585	3L	23277858	23277953	23277857	23277953	+	96	INE-1{}4524	1127fbb37a0a2476505fa24f7412f5f6	r6.68	Dmel
S0-02614	FBti0062593	3L	23279101	23279206	23279100	23279206	-	106	INE-1{}4532	0879f7df409c82b4142f538607c3be90	r6.68	Dmel
S0-03186	FBti0063750	3R	5763531	5763638	5763530	5763638	-	108	INE-1{}5689	9d37f7062bbdcd584a9ae290277439dc	r6.68	Dmel
S0-03186	FBti0020309	3R	5763848	5764225	5763847	5764225	-	378	Stalker4{}1224	c11ebc4128798fef9d276e3f47b66f84	r6.68	Dmel
S0-03248	FBti0059855	3R	7534017	7534115	7534016	7534115	-	99	INE-1{}1794	45f74b8ed40b9d6af2c34f06c329d0fe	r6.68	Dmel
S0-03427	FBti0064276	3R	20840410	20840522	20840409	20840522	+	113	INE-1{}6215	f922a78103a97e15d17861d40dce6967	r6.68	Dmel
S0-03427	FBti0064286	3R	20845291	20845612	20845290	20845612	-	322	Cr1a{}6225	3600f2dfaf66336518cbc9b399631629	r6.68	Dmel
S0-03780	FBti0020427	4	643518	643796	643517	643796	+	279	mariner2{}1522	e19b603bb8a8de1aaae791196e1eba15	r6.68	Dmel
S0-03780	FBti0059999	4	644201	644254	644200	644254	-	54	INE-1{}1938	28695c9bd83e9a3dcb5b91d72e57dc4f	r6.68	Dmel
S0-03780	FBti0060000	4	645198	645548	645197	645548	-	351	INE-1{}1939	85bb777c1ca82fb9eae47f1e22ef02ab	r6.68	Dmel
S0-03780	FBti0020428	4	647526	648281	647525	648281	+	756	mariner2{}1523	935f66e09591339a24a976779291bda4	r6.68	Dmel
S0-03780	FBti0060002	4	653247	653382	653246	653382	-	136	INE-1{}1941	44db4602324aa9864d1c475381894746	r6.68	Dmel
S0-03780	FBti0060004	4	662317	662424	662316	662424	-	108	INE-1{}1943	83811ebf73692b19aee964cbe97990b5	r6.68	Dmel
S0-03842	FBti0060894	4	857388	860107	857387	860107	+	2720	Cr1a{}2833	43ea6b68e2cb54c94a6e606ff15e5ebe	r6.68	Dmel
S0-03842	FBti0060772	4	860109	860249	860108	860249	-	141	INE-1{}2711	630b3e9b296e0177a5fc8ea4f5f97750	r6.68	Dmel
S0-03842	FBti0060774	4	867209	867262	867208	867262	+	54	INE-1{}2713	0363c986f95e1ac3694fad96f0b7c544	r6.68	Dmel
S0-03842	FBti0060777	4	870072	870392	870071	870392	-	321	INE-1{}2716	bafd9486bff5e081d97f536d5d3c21f2	r6.68	Dmel
S0-03842	FBti0060779	4	872278	872325	872277	872325	-	48	INE-1{}2718	db3fcc9d962a22704ccc21f5ef7e35c7	r6.68	Dmel
S0-03842	FBti0060799	4	875879	875957	875878	875957	+	79	INE-1{}2738	4b4ff6a8ea2d72b5eb4ea758f9e1dc4e	r6.68	Dmel
S0-03842	FBti0060895	4	877389	877627	877388	877627	+	239	Cr1a{}2834	2e44453017bb035fcccfd5f399c88b3c	r6.68	Dmel
S0-04098	FBti0019521	X	295904	303475	295903	303475	-	7572	412{}2	faac8e0cf5669518b96d10621820c623	r6.68	Dmel
S0-04098	FBti0062783	X	303672	303780	303671	303780	-	109	INE-1{}4722	443c098df50db5beea2d2057c0b461d6	r6.68	Dmel
S0-04098	FBti0062784	X	305687	305788	305686	305788	+	102	INE-1{}4723	97b100e889fcd914ecd137d5c145f176	r6.68	Dmel
S0-04098	FBti0062785	X	306624	306902	306623	306902	-	279	INE-1{}4724	6592d17f90a8487f43e1300711b3c569	r6.68	Dmel
S0-04098	FBti0062787	X	314383	314511	314382	314511	-	129	INE-1{}4726	329c0889196f84beb6942ca9089d838d	r6.68	Dmel
S0-00899	FBti0215133	2R	4169454	4170224	4169453	4170224	+	771	1360{}6354	317564763643baa330303f5c0f9af777	r6.68	Dmel
S0-01149	FBti0060075	2R	4960382	4969304	4960381	4969304	-	8923	gypsy9{}2014	ce71e7ff88a84bb7fa8a988af9965f9a	r6.68	Dmel
S0-01149	FBti0019003	2R	4961160	4963766	4961159	4963766	-	2607	Rt1a{}597	4217b55cda2d91a354078d8095a0c2f3	r6.68	Dmel
S0-01149	FBti0059992	2R	4964679	4965055	4964678	4965055	-	377	gypsy4{}1931	12e2e4219bf51446424f7e4b290e5ef0	r6.68	Dmel
S0-01149	FBti0064080	2R	4965508	4965579	4965507	4965579	-	72	Tabor{}6019	f408e03801cc5a7dbb2b6998e11caf5e	r6.68	Dmel
S0-01149	FBti0060081	2R	4969432	4969569	4969431	4969569	+	138	gypsy5{}2020	045b7a6d5d0623669ba4b7dc2114a103	r6.68	Dmel
S0-01149	FBti0063987	2R	4970876	4970982	4970875	4970982	+	107	INE-1{}5926	3b7440de726069e27781a5a9fc259df4	r6.68	Dmel
S0-01149	FBti0060012	2R	4970999	4971197	4970998	4971197	-	199	gypsy8{}1951	cecc0ae85a2b171048ffb4c88cd18c3f	r6.68	Dmel
S0-01149	FBti0064183	2R	4971726	4972551	4971725	4972551	+	826	Max{}6122	6491ab8c8f464ddc539811ac563802b8	r6.68	Dmel
S0-01149	FBti0064056	2R	4973309	4973581	4973308	4973581	+	273	HMS-Beagle{}5995	2e43abd1d7c6b7501491ae5dda9224b4	r6.68	Dmel
S0-01149	FBti0063988	2R	4975303	4975622	4975302	4975622	+	320	INE-1{}5927	85d3847778338e789b379638e631d041	r6.68	Dmel
S0-01149	FBti0019888	2R	4976258	4977088	4976257	4977088	-	831	Helena{}598	ba519f90956e07e6fc277b3420fd9867	r6.68	Dmel
S0-01149	FBti0064059	2R	4977135	4978375	4977134	4978375	-	1241	BS{}5998	2370a9b495805e62c66114fbffd52c3a	r6.68	Dmel
S0-01149	FBti0059972	2R	4978836	4980793	4978835	4980793	+	1958	gypsy12{}1911	0e4a351843d6a7b06f3b535b56b38dfc	r6.68	Dmel
S0-01149	FBti0019889	2R	4981065	4981151	4981064	4981151	+	87	Rt1b{}599	8af5360fde2258606f1d67975ba041bf	r6.68	Dmel
S0-01149	FBti0019269	2R	4981076	4983502	4981075	4983502	+	2427	Doc3{}Ir41a[600]	617a2abd362f5b9e0848dfb9a6e945b2	r6.68	Dmel
S0-01149	FBti0019890	2R	4982495	4983496	4982494	4983496	+	1002	Rt1b{}601	1b70f6174d0a3d702c6d47a2e0451b03	r6.68	Dmel
S0-01435	FBti0062393	2R	5472703	5472870	5472702	5472870	+	168	opus{}4332	832374f98f7e403d52b554be5ca5ccaa	r6.68	Dmel
S0-01435	FBti0063064	2R	5473209	5473296	5473208	5473296	+	88	diver2{}5003	1120673cc15c02a987a2b67beccd3379	r6.68	Dmel
S0-01435	FBti0062308	2R	5473822	5474186	5473821	5474186	-	365	INE-1{}4247	248cff5ef246b34e0c93431b0cfc9559	r6.68	Dmel
S0-01435	FBti0063115	2R	5474263	5474421	5474262	5474421	-	159	Q{}5054	f1a2d8fbf28015cf0590306e2faf79e7	r6.68	Dmel
S0-01435	FBti0062467	2R	5474432	5474556	5474431	5474556	-	125	Cr1a{}4406	22cb3212a9f19d549b84092a7ec0f48c	r6.68	Dmel
S0-01435	FBti0061462	2R	5475953	5477393	5475952	5477393	-	1441	jockey2{}3401	f1b1effdf6fba8104cfe473990a94c78	r6.68	Dmel
S0-01435	FBti0062310	2R	5478662	5478861	5478661	5478861	+	200	INE-1{}4249	1eb147d010dbb390e0f40ba922191dc0	r6.68	Dmel
S0-01435	FBti0062381	2R	5478930	5480476	5478929	5480476	-	1547	F{}4320	d1e7e69febf4733f8768e835e00502b3	r6.68	Dmel
S0-01435	FBti0063099	2R	5479100	5479226	5479099	5479226	-	127	Fw2{}5038	4269d567f8c74098b28d47ba0bece2d9	r6.68	Dmel
S0-01435	FBti0062421	2R	5480644	5482708	5480643	5482708	-	2065	G5A{}4360	227685a85a630467b9162a20402e0f90	r6.68	Dmel
S0-01435	FBti0062538	2R	5481308	5481412	5481307	5481412	-	105	Rt1c{}4477	35fe4fe1a9dfd1e07d5dfc0478aff296	r6.68	Dmel
S0-01435	FBti0062508	2R	5482712	5483424	5482711	5483424	-	713	G5{}4447	0ac1b13b32075c89208c81dd8ae0656b	r6.68	Dmel
S0-01435	FBti0062316	2R	5485653	5485805	5485652	5485805	+	153	INE-1{}4255	749da1339d3a711ebc0cff11d0c172a8	r6.68	Dmel
S0-01435	FBti0019035	2R	5486200	5487297	5486199	5487297	+	1098	transib2{}671	a1d8664937daa2cc65bae7a1eee11371	r6.68	Dmel
S0-01435	FBti0019005	2R	5488075	5489973	5488074	5489973	+	1899	Rt1a{}672	e3b418eaa76abf18a5ae6d950163da3a	r6.68	Dmel
S0-01435	FBti0062317	2R	5490311	5490812	5490310	5490812	+	502	INE-1{}4256	816c92a56201916c82e4120cde4c7fc3	r6.68	Dmel
S0-01435	FBti0062319	2R	5492497	5492869	5492496	5492869	-	373	INE-1{}4258	446b62cdd19320e3a99eda6813cbf936	r6.68	Dmel
S0-01976	FBti0061420	2R	25088943	25089627	25088942	25089627	-	685	INE-1{}3359	fc6b996b422e6fa401757044a6d96bea	r6.68	Dmel
S0-01976	FBti0019998	2R	25089856	25090880	25089855	25090880	+	1025	HB{}887	7e44b5c085940cd7514cfe0d426d4568	r6.68	Dmel
S0-01976	FBti0061422	2R	25097794	25097857	25097793	25097857	+	64	INE-1{}3361	a87e993dc1abe9b39468885601c8ea48	r6.68	Dmel
S0-02047	FBti0020017	3L	1485765	1486871	1485764	1486871	+	1107	1360{}906	cd332130d38f6fd5d4ba48d877c692f5	r6.68	Dmel
S0-02047	FBti0020018	3L	1490339	1491012	1490338	1491012	+	674	1360{}907	98ed575a371b415f8f7ad5f8862868ee	r6.68	Dmel
S0-02311	FBti0063435	3L	20499231	20499285	20499230	20499285	+	55	INE-1{}5374	84973f2d3dba8068a693a1913ae07711	r6.68	Dmel
S0-02311	FBti0063437	3L	20501558	20502154	20501557	20502154	-	597	INE-1{}5376	acc1807bf60c73e7248825b930717f87	r6.68	Dmel
S0-02311	FBti0063438	3L	20502491	20502802	20502490	20502802	+	312	INE-1{}5377	dea921d3f7b109ad91ff4f53cfceeafb	r6.68	Dmel
S0-02311	FBti0063439	3L	20503177	20503452	20503176	20503452	+	276	INE-1{}5378	142fbe420166ff800b4c037b3cf21fce	r6.68	Dmel
S0-02443	FBti0060778	3L	22932576	22932759	22932575	22932759	-	184	INE-1{}2717	c15cd9efdc37ff85b5d9f49f5b2988cf	r6.68	Dmel
S0-02443	FBti0060780	3L	22932794	22933268	22932793	22933268	-	475	INE-1{}2719	89eeb2392d38894d8ca9cb802cebfe23	r6.68	Dmel
S0-02443	FBti0060781	3L	22938400	22938922	22938399	22938922	-	523	INE-1{}2720	c1a372088ec1f530891f773a9979b06c	r6.68	Dmel
S0-02443	FBti0020213	3L	22938923	22939836	22938922	22939836	-	914	Cr1a{}1102	109ae3d767640bff5c13149acaa5d293	r6.68	Dmel
S0-02443	FBti0060783	3L	22940078	22940168	22940077	22940168	+	91	INE-1{}2722	901d2f795cfb4258bf4d622150b6934b	r6.68	Dmel
S0-02443	FBti0060785	3L	22942021	22942250	22942020	22942250	-	230	INE-1{}2724	b0c8cb76b11383b724b83972ddbb52a5	r6.68	Dmel
S0-02443	FBti0060786	3L	22942775	22942982	22942774	22942982	+	208	INE-1{}2725	42dd833106e5f63e61b1550ad922d09e	r6.68	Dmel
S0-02443	FBti0061313	3L	22943032	22943106	22943031	22943106	-	75	mdg1{}3252	b0d3ebae6aea31af5a9fc33b7f4b88b6	r6.68	Dmel
S0-02443	FBti0060787	3L	22944079	22944318	22944078	22944318	+	240	INE-1{}2726	ab774b944fbdcd11cf22e3b2a0245e63	r6.68	Dmel
S0-02443	FBti0062062	3L	22944373	22944653	22944372	22944653	+	281	INE-1{}4001	92ad51d416b621c2ba7e8a34310dcce6	r6.68	Dmel
S0-02443	FBti0060807	3L	22944658	22944718	22944657	22944718	-	61	INE-1{}2746	e532d2761659eb6925c38d9366c6e6c6	r6.68	Dmel
S0-02483	FBti0020218	3L	22989917	22996833	22989916	22996833	+	6917	297{}1107	33117d74f97b88759a21f54942150998	r6.68	Dmel
S0-02483	FBti0061249	3L	22997612	22997889	22997611	22997889	+	278	INE-1{}3188	8777066811dcf36c4d9b1ee7541dd759	r6.68	Dmel
S0-02483	FBti0061250	3L	22999734	23000135	22999733	23000135	+	402	INE-1{}3189	ac0fb3350b497a0f73a4b8f92e18ad67	r6.68	Dmel
S0-02483	FBti0020219	3L	23000939	23001687	23000938	23001687	-	749	FB{}nrm[FB]	175a98d8aeda4b9d0e0b674c2a2aba8e	r6.68	Dmel
S0-02483	FBti0061251	3L	23002677	23002950	23002676	23002950	-	274	INE-1{}3190	d627c26a3a94bbb41633d65afef342bb	r6.68	Dmel
S0-02483	FBti0061254	3L	23003670	23003771	23003669	23003771	+	102	INE-1{}3193	560aa8561986fb1600fbfaf2a9d2fe4d	r6.68	Dmel
S0-02483	FBti0062050	3L	23004182	23004312	23004181	23004312	+	131	INE-1{}3989	5267dd96f0002cc8ec667e7568f4a83d	r6.68	Dmel
S0-02483	FBti0061257	3L	23004700	23004842	23004699	23004842	+	143	INE-1{}3196	42c7d708585782e6959793e9f11de8d9	r6.68	Dmel
S0-02483	FBti0061367	3L	23005640	23006278	23005639	23006278	-	639	gypsy12{}3306	bb57187eab24599dea05647c60f06471	r6.68	Dmel
S0-02483	FBti0061272	3L	23006313	23006847	23006312	23006847	+	535	INE-1{}3211	30f8aea9a97176d8e810f2f9351c493e	r6.68	Dmel
S0-02483	FBti0061360	3L	23008290	23008406	23008289	23008406	+	117	hopper2{}3299	335a007139143ba1296b567e56afc310	r6.68	Dmel
S0-02483	FBti0061273	3L	23008600	23008913	23008599	23008913	+	314	INE-1{}3212	e033a9a5975ae22a81ee68a827fe5b78	r6.68	Dmel
S0-02887	FBti0215144	3L	24445716	24446671	24445715	24446671	-	956	1360{}6365	33bde47637a18963d12805b589e9c36d	r6.68	Dmel
S0-02887	FBti0215145	3L	24456255	24457359	24456254	24457359	+	1105	1360{}6366	eea81a4898f819d0c83e83090e754717	r6.68	Dmel
S0-03179	FBti0063293	3R	5676688	5677200	5676687	5677200	+	513	INE-1{}5232	2e27abc7a26d11fcb9c1761c32e97fad	r6.68	Dmel
S0-03605	FBti0062898	4	180265	180926	180264	180926	+	662	INE-1{}4837	cb4e46cf08b16f93668035af6d83afd5	r6.68	Dmel
S0-03605	FBti0059678	4	180927	183823	180926	183823	+	2897	1360{}1617	b3666625ba61db4b69fbe1f77c6cd940	r6.68	Dmel
S0-03605	FBti0059680	4	182605	183727	182604	183727	-	1123	1360{}1619	686a439860569208c9d0ca3b2cb64e8a	r6.68	Dmel
S0-03605	FBti0062900	4	184965	185457	184964	185457	-	493	INE-1{}4839	a8a5349c995b1ca9d03e9332dbbecf03	r6.68	Dmel
S0-03605	FBti0062902	4	187215	187614	187214	187614	+	400	INE-1{}4841	f84a23881daadc120c036c9e6c3edec2	r6.68	Dmel
S0-03605	FBti0062903	4	190883	191041	190882	191041	+	159	INE-1{}4842	f5760f1116d3b368cec8fdaf14d4b98a	r6.68	Dmel
S0-03892	FBti0063501	4	974003	974320	974002	974320	-	318	INE-1{}5440	087cfddd9362a0b6aea7a65707ecf154	r6.68	Dmel
S0-03892	FBti0061549	4	976586	976791	976585	976791	+	206	S{}3488	e6cf93c6428028849d8fa7e58801d5e0	r6.68	Dmel
S0-03892	FBti0061366	4	977342	977670	977341	977670	-	329	INE-1{}3305	77c8fca18cce303b32891d45a09f09f5	r6.68	Dmel
S0-03892	FBti0061368	4	979182	979529	979181	979529	+	348	INE-1{}3307	bbbd55895d17d3c88ff415a30a17dcfa	r6.68	Dmel
S0-03892	FBti0061370	4	980272	980722	980271	980722	+	451	INE-1{}3309	f2f5fa0dc36156fc2dee4ea831aa9b14	r6.68	Dmel
S0-03892	FBti0061381	4	982000	982431	981999	982431	-	432	INE-1{}3320	93bf1c27b157c00fb53a07534fc09df2	r6.68	Dmel
S0-03892	FBti0061382	4	984105	984627	984104	984627	+	523	INE-1{}3321	c4be2c8f59d7682e5cc9626d97138921	r6.68	Dmel
S0-03892	FBti0061383	4	987470	987529	987469	987529	+	60	INE-1{}3322	6ba70ebc62157d759aefe0612b1adee7	r6.68	Dmel
S0-03892	FBti0061384	4	987907	988243	987906	988243	-	337	INE-1{}3323	55684675047c1d6d4d5a09cb99dc05a8	r6.68	Dmel
S0-03892	FBti0061385	4	990777	991087	990776	991087	+	311	INE-1{}3324	d30531996dea0de9a6bd2d94a5e1f3f8	r6.68	Dmel
S0-03892	FBti0061386	4	994063	994118	994062	994118	-	56	INE-1{}3325	2fd63c0e1d710e6efc0befbf47b3c94c	r6.68	Dmel
S0-03892	FBti0061387	4	994290	994374	994289	994374	+	85	INE-1{}3326	3ee29d65bdee1166d782619b2d73f36b	r6.68	Dmel
